id_equipaje,id_pasajero,tipo_equipaje,peso,descripcion,alto,ancho,profundidad,cobro_extra
1810,933,De Bodega,28.45,Equipaje de bodega de 28.45 kg,32,35,25,0
1811,933,Mano,29.06,Equipaje mano de 29.06 kg,46,22,14,0
1812,934,Mano,11.62,Equipaje mano de 11.62 kg,73,44,21,0
1813,934,De Bodega,27.84,Equipaje de bodega de 27.84 kg,53,47,37,100
1814,934,Mano,9.17,Equipaje mano de 9.17 kg,56,23,41,0
1815,935,Mano,6.3,Equipaje mano de 6.3 kg,44,28,22,0
1816,935,Mano,26.78,Equipaje mano de 26.78 kg,41,43,33,0
1817,936,De Bodega,23.13,Equipaje de bodega de 23.13 kg,68,30,14,0
1818,936,Mano,19.79,Equipaje mano de 19.79 kg,51,37,25,0
1819,936,Mano,12.73,Equipaje mano de 12.73 kg,45,50,50,0
1820,937,Mano,27.79,Equipaje mano de 27.79 kg,51,26,32,0
1821,937,Mano,23.7,Equipaje mano de 23.7 kg,63,52,34,0
1822,937,De Bodega,9.43,Equipaje de bodega de 9.43 kg,39,39,18,50
1823,938,De Bodega,9.59,Equipaje de bodega de 9.59 kg,72,47,46,100
1824,939,Mano,10.15,Equipaje mano de 10.15 kg,41,50,31,0
1825,940,De Bodega,20.34,Equipaje de bodega de 20.34 kg,41,40,38,0
1826,941,Mano,26.08,Equipaje mano de 26.08 kg,66,48,22,0
1827,941,De Bodega,11.17,Equipaje de bodega de 11.17 kg,37,45,12,100
1828,941,De Bodega,13.99,Equipaje de bodega de 13.99 kg,67,28,45,50
1829,942,De Bodega,26.26,Equipaje de bodega de 26.26 kg,78,35,28,0
1830,943,Mano,11.22,Equipaje mano de 11.22 kg,34,47,27,0
1831,944,De Bodega,6.51,Equipaje de bodega de 6.51 kg,60,34,44,50
1832,944,Mano,15.7,Equipaje mano de 15.7 kg,67,27,25,0
1833,944,De Bodega,18.52,Equipaje de bodega de 18.52 kg,52,21,15,0
1834,945,De Bodega,6.35,Equipaje de bodega de 6.35 kg,34,54,27,100
1835,945,Mano,12.13,Equipaje mano de 12.13 kg,58,38,17,0
1836,945,Mano,7.68,Equipaje mano de 7.68 kg,34,23,18,0
1837,946,De Bodega,20.78,Equipaje de bodega de 20.78 kg,73,34,36,100
1838,947,De Bodega,23.95,Equipaje de bodega de 23.95 kg,70,26,24,50
1839,948,De Bodega,11.74,Equipaje de bodega de 11.74 kg,68,37,11,0
1840,949,Mano,19.25,Equipaje mano de 19.25 kg,79,22,50,0
1841,949,De Bodega,23.33,Equipaje de bodega de 23.33 kg,54,22,41,0
1842,950,Mano,22.21,Equipaje mano de 22.21 kg,69,29,13,0
1843,950,Mano,13.8,Equipaje mano de 13.8 kg,68,47,48,0
1844,950,Mano,30.9,Equipaje mano de 30.9 kg,34,58,24,0
1845,951,De Bodega,20.66,Equipaje de bodega de 20.66 kg,74,32,35,50
1846,952,De Bodega,14.07,Equipaje de bodega de 14.07 kg,57,21,48,100
1847,952,De Bodega,19.04,Equipaje de bodega de 19.04 kg,66,60,22,100
1848,953,De Bodega,31.57,Equipaje de bodega de 31.57 kg,45,33,31,0
1849,954,De Bodega,7.7,Equipaje de bodega de 7.7 kg,56,21,34,0
1850,954,Mano,11.47,Equipaje mano de 11.47 kg,58,25,35,0
1851,954,Mano,10.31,Equipaje mano de 10.31 kg,49,46,21,0
1852,955,Mano,13.26,Equipaje mano de 13.26 kg,72,35,44,0
1853,955,De Bodega,15.5,Equipaje de bodega de 15.5 kg,77,47,12,100
1854,955,De Bodega,18.22,Equipaje de bodega de 18.22 kg,52,41,48,100
1855,956,De Bodega,8.52,Equipaje de bodega de 8.52 kg,66,40,29,50
1856,956,De Bodega,22.87,Equipaje de bodega de 22.87 kg,70,41,27,50
1857,956,De Bodega,19.86,Equipaje de bodega de 19.86 kg,67,54,32,100
1858,957,Mano,15.28,Equipaje mano de 15.28 kg,32,21,13,0
1859,957,Mano,24.15,Equipaje mano de 24.15 kg,70,41,36,0
1860,957,Mano,23.62,Equipaje mano de 23.62 kg,34,57,32,0
1861,958,De Bodega,30.7,Equipaje de bodega de 30.7 kg,79,29,44,50
1862,958,De Bodega,7.32,Equipaje de bodega de 7.32 kg,32,49,10,0
1863,958,Mano,29.59,Equipaje mano de 29.59 kg,80,46,16,0
1864,959,De Bodega,17.35,Equipaje de bodega de 17.35 kg,70,41,38,0
1865,959,De Bodega,15.58,Equipaje de bodega de 15.58 kg,45,44,32,100
1866,959,Mano,31.75,Equipaje mano de 31.75 kg,42,29,34,0
1867,960,De Bodega,21.96,Equipaje de bodega de 21.96 kg,37,53,10,100
1868,961,De Bodega,24.37,Equipaje de bodega de 24.37 kg,42,29,29,0
1869,961,De Bodega,21.0,Equipaje de bodega de 21.0 kg,49,34,50,50
1870,962,Mano,19.26,Equipaje mano de 19.26 kg,30,58,25,0
1871,962,Mano,13.94,Equipaje mano de 13.94 kg,75,55,47,0
1872,962,Mano,11.53,Equipaje mano de 11.53 kg,47,46,43,0
1873,963,De Bodega,15.92,Equipaje de bodega de 15.92 kg,78,48,47,0
1874,963,Mano,17.75,Equipaje mano de 17.75 kg,44,35,19,0
1875,963,Mano,21.58,Equipaje mano de 21.58 kg,54,28,25,0
1876,964,Mano,16.63,Equipaje mano de 16.63 kg,33,23,19,0
1877,965,De Bodega,21.58,Equipaje de bodega de 21.58 kg,32,23,47,0
1878,966,Mano,14.79,Equipaje mano de 14.79 kg,64,42,49,0
1879,967,Mano,13.34,Equipaje mano de 13.34 kg,35,59,13,0
1880,967,De Bodega,10.41,Equipaje de bodega de 10.41 kg,43,37,43,100
1881,967,De Bodega,23.9,Equipaje de bodega de 23.9 kg,64,53,32,50
1882,968,De Bodega,26.06,Equipaje de bodega de 26.06 kg,52,34,28,100
1883,968,Mano,18.37,Equipaje mano de 18.37 kg,56,41,46,0
1884,969,Mano,6.44,Equipaje mano de 6.44 kg,75,60,30,0
1885,969,Mano,19.52,Equipaje mano de 19.52 kg,72,33,46,0
1886,970,De Bodega,27.03,Equipaje de bodega de 27.03 kg,37,21,12,0
1887,971,Mano,10.71,Equipaje mano de 10.71 kg,80,55,35,0
1888,971,De Bodega,27.57,Equipaje de bodega de 27.57 kg,60,30,40,100
1889,971,Mano,9.49,Equipaje mano de 9.49 kg,62,25,49,0
1890,972,De Bodega,18.39,Equipaje de bodega de 18.39 kg,78,27,38,50
1891,972,Mano,23.56,Equipaje mano de 23.56 kg,55,45,35,0
1892,972,Mano,23.54,Equipaje mano de 23.54 kg,52,50,19,0
1893,973,Mano,11.5,Equipaje mano de 11.5 kg,32,53,28,0
1894,974,De Bodega,11.96,Equipaje de bodega de 11.96 kg,35,38,42,100
1895,974,De Bodega,20.72,Equipaje de bodega de 20.72 kg,45,53,25,50
1896,975,Mano,15.84,Equipaje mano de 15.84 kg,37,43,33,0
1897,975,De Bodega,25.47,Equipaje de bodega de 25.47 kg,36,37,48,50
1898,975,Mano,22.36,Equipaje mano de 22.36 kg,49,59,11,0
1899,976,De Bodega,29.17,Equipaje de bodega de 29.17 kg,53,23,17,100
1900,977,Mano,30.15,Equipaje mano de 30.15 kg,61,21,25,0
1901,977,De Bodega,24.11,Equipaje de bodega de 24.11 kg,67,55,35,50
1902,977,De Bodega,21.02,Equipaje de bodega de 21.02 kg,51,23,42,0
1903,978,De Bodega,16.13,Equipaje de bodega de 16.13 kg,55,23,41,0
1904,978,Mano,10.48,Equipaje mano de 10.48 kg,62,20,20,0
1905,979,De Bodega,6.85,Equipaje de bodega de 6.85 kg,45,42,31,100
1906,979,De Bodega,30.88,Equipaje de bodega de 30.88 kg,45,24,39,50
1907,980,Mano,26.28,Equipaje mano de 26.28 kg,67,54,28,0
1908,981,Mano,14.94,Equipaje mano de 14.94 kg,70,28,18,0
1909,981,De Bodega,22.72,Equipaje de bodega de 22.72 kg,33,20,12,100
1910,981,Mano,31.56,Equipaje mano de 31.56 kg,46,33,46,0
1911,982,De Bodega,24.49,Equipaje de bodega de 24.49 kg,68,34,44,50
1912,982,De Bodega,14.1,Equipaje de bodega de 14.1 kg,72,24,15,50
1913,983,Mano,27.6,Equipaje mano de 27.6 kg,79,37,27,0
1914,983,De Bodega,7.69,Equipaje de bodega de 7.69 kg,47,42,25,0
1915,984,De Bodega,24.72,Equipaje de bodega de 24.72 kg,64,60,36,100
1916,985,Mano,27.52,Equipaje mano de 27.52 kg,33,29,29,0
1917,985,De Bodega,14.32,Equipaje de bodega de 14.32 kg,46,40,37,50
1918,985,De Bodega,7.6,Equipaje de bodega de 7.6 kg,62,57,49,0
1919,986,Mano,23.99,Equipaje mano de 23.99 kg,79,21,25,0
1920,987,De Bodega,17.05,Equipaje de bodega de 17.05 kg,68,54,41,100
1921,987,De Bodega,31.6,Equipaje de bodega de 31.6 kg,58,27,34,0
1922,988,De Bodega,28.97,Equipaje de bodega de 28.97 kg,62,27,32,0
1923,989,Mano,31.46,Equipaje mano de 31.46 kg,76,23,40,0
1924,989,De Bodega,5.46,Equipaje de bodega de 5.46 kg,56,41,43,100
1925,990,Mano,9.7,Equipaje mano de 9.7 kg,76,46,50,0
1926,990,Mano,24.75,Equipaje mano de 24.75 kg,65,45,26,0
1927,990,De Bodega,23.54,Equipaje de bodega de 23.54 kg,64,27,30,0
1928,991,Mano,18.22,Equipaje mano de 18.22 kg,62,37,27,0
1929,991,De Bodega,7.94,Equipaje de bodega de 7.94 kg,34,59,17,0
1930,991,Mano,21.9,Equipaje mano de 21.9 kg,59,26,47,0
1931,992,Mano,25.01,Equipaje mano de 25.01 kg,31,53,34,0
1932,992,Mano,21.63,Equipaje mano de 21.63 kg,79,55,30,0
1933,993,Mano,10.93,Equipaje mano de 10.93 kg,70,25,10,0
1934,993,Mano,14.41,Equipaje mano de 14.41 kg,75,27,44,0
1935,994,De Bodega,22.64,Equipaje de bodega de 22.64 kg,57,40,33,100
1936,995,Mano,23.38,Equipaje mano de 23.38 kg,76,38,24,0
1937,995,De Bodega,23.91,Equipaje de bodega de 23.91 kg,68,33,31,0
1938,996,Mano,23.8,Equipaje mano de 23.8 kg,54,32,19,0
1939,997,Mano,18.22,Equipaje mano de 18.22 kg,55,32,31,0
1940,997,De Bodega,11.68,Equipaje de bodega de 11.68 kg,62,23,35,100
1941,998,De Bodega,23.09,Equipaje de bodega de 23.09 kg,71,21,31,100
1942,999,De Bodega,18.55,Equipaje de bodega de 18.55 kg,67,38,16,0
1943,999,De Bodega,7.34,Equipaje de bodega de 7.34 kg,60,33,40,50
1944,1000,De Bodega,5.44,Equipaje de bodega de 5.44 kg,67,38,14,0
1945,1000,Mano,17.01,Equipaje mano de 17.01 kg,34,34,35,0
